,"CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed",queryFormat
1000,"C5217167,M,260177.22,2016-09-09 10:35:36,Retired,41,Female,Single,Medium,High School,Chief Operating Officer,Rent,3,0.12,332.0,Bad,False,False,False,False,False,False,""Balloon Mortgage, SafeHome Insurance Planner, Adjustable-Rate Mortgage (ARM), Global Remit Express, Home Equity Line of Credit (HELOC)""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C5217167,M,260177.22,2016-09-09 10:35:36,Retired,41,Female,Single,Medium,High School,Chief Operating Officer,Rent,3,0.12,332.0,Bad,False,False,False,False,False,False,""Balloon Mortgage, SafeHome Insurance Planner, Adjustable-Rate Mortgage (ARM), Global Remit Express, Home Equity Line of Credit (HELOC)""'}, suggest suitable banking lending products"
1001,"C5219412,M,11227.27,2016-09-12 19:52:28,Retired,68,Male,Divorced,High,College,Health promotion specialist,Own,1,0.45,578.0,Moderate,False,False,False,True,False,False,""Infinity Savings Plus Account, Balloon Mortgage, Jumbo Mortgage, Platinum Debit Card""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C5219412,M,11227.27,2016-09-12 19:52:28,Retired,68,Male,Divorced,High,College,Health promotion specialist,Own,1,0.45,578.0,Moderate,False,False,False,True,False,False,""Infinity Savings Plus Account, Balloon Mortgage, Jumbo Mortgage, Platinum Debit Card""'}, suggest suitable banking lending products"
1002,"C5220241,F,245.65,2016-09-15 23:35:21,Retired,20,Male,Single,Medium,College,Youth worker,Rent,3,0.45,816.0,Bad,True,False,True,True,True,True,Pension Loan","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C5220241,F,245.65,2016-09-15 23:35:21,Retired,20,Male,Single,Medium,College,Youth worker,Rent,3,0.45,816.0,Bad,True,False,True,True,True,True,Pension Loan'}, suggest suitable banking lending products"
1003,"C5221931,M,8799.16,2016-09-15 11:51:48,Young Professional,44,Male,Married,Medium,College,Commercial/residential surveyor,Rent,0,0.39,513.0,Moderate,False,True,True,True,True,True,""Entertainment Card, Personal Loan, NextGen Tech Fund, Reverse Mortgage""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C5221931,M,8799.16,2016-09-15 11:51:48,Young Professional,44,Male,Married,Medium,College,Commercial/residential surveyor,Rent,0,0.39,513.0,Moderate,False,True,True,True,True,True,""Entertainment Card, Personal Loan, NextGen Tech Fund, Reverse Mortgage""'}, suggest suitable banking lending products"
1004,"C5222621,F,37863.45,2016-09-06 21:02:00,Retired,20,Female,Single,Low,High School,Hydrographic surveyor,Own,4,0.36,505.0,Bad,False,True,True,False,False,True,""Salary Advance Loan, Home Equity Line of Credit (HELOC), Gold Cashback Credit Card""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C5222621,F,37863.45,2016-09-06 21:02:00,Retired,20,Female,Single,Low,High School,Hydrographic surveyor,Own,4,0.36,505.0,Bad,False,True,True,False,False,True,""Salary Advance Loan, Home Equity Line of Credit (HELOC), Gold Cashback Credit Card""'}, suggest suitable banking lending products"
1005,"C5226786,M,87300.38,2016-09-10 22:29:50,Retired,32,Female,Married,High,High School,Museum/gallery exhibitions officer,Rent,1,0.31,574.0,Good,True,True,False,True,True,True,""Fixed-Rate Home Loan, Education Loan, VA Home Loan, Millennial SIP Booster""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C5226786,M,87300.38,2016-09-10 22:29:50,Retired,32,Female,Married,High,High School,Museum/gallery exhibitions officer,Rent,1,0.31,574.0,Good,True,True,False,True,True,True,""Fixed-Rate Home Loan, Education Loan, VA Home Loan, Millennial SIP Booster""'}, suggest suitable banking lending products"
1006,"C5227856,F,11872.56,2016-09-04 22:17:46,Young Professional,42,Male,Married,High,College,Systems analyst,Own,3,0.22,558.0,Good,False,False,True,True,True,False,Infinity Savings Plus Account","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C5227856,F,11872.56,2016-09-04 22:17:46,Young Professional,42,Male,Married,High,College,Systems analyst,Own,3,0.22,558.0,Good,False,False,True,True,True,False,Infinity Savings Plus Account'}, suggest suitable banking lending products"
1007,"C5228715,M,9188.75,2016-09-10 15:07:21,Young Professional,51,Female,Widowed,High,University,""Scientist, clinical (histocompatibility and immunogenetics)"",Own,0,0.16,347.0,Moderate,True,True,False,True,True,True,""Gold Cashback Credit Card, Credit Score Accelerator Program""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C5228715,M,9188.75,2016-09-10 15:07:21,Young Professional,51,Female,Widowed,High,University,""Scientist, clinical (histocompatibility and immunogenetics)"",Own,0,0.16,347.0,Moderate,True,True,False,True,True,True,""Gold Cashback Credit Card, Credit Score Accelerator Program""'}, suggest suitable banking lending products"
1008,"C5230721,M,23192.38,2016-09-15 08:43:10,Retired,28,Female,Widowed,Low,University,Computer games developer,Rent,5,0.31,319.0,Bad,False,False,False,False,True,False,""Green Home Loan, Super Premium Credit Card, Global Remit Express, CryptoLink Investment Portal, TaxSmart Pro Advisory""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C5230721,M,23192.38,2016-09-15 08:43:10,Retired,28,Female,Widowed,Low,University,Computer games developer,Rent,5,0.31,319.0,Bad,False,False,False,False,True,False,""Green Home Loan, Super Premium Credit Card, Global Remit Express, CryptoLink Investment Portal, TaxSmart Pro Advisory""'}, suggest suitable banking lending products"
1009,"C5231591,F,111716.1,2016-09-14 17:22:19,Young Professional,68,Female,Widowed,Medium,College,TEFL teacher,Rent,2,0.24,367.0,Moderate,False,False,True,True,True,False,""Flexi Fixed Deposit, Platinum Business Current Account""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C5231591,F,111716.1,2016-09-14 17:22:19,Young Professional,68,Female,Widowed,Medium,College,TEFL teacher,Rent,2,0.24,367.0,Moderate,False,False,True,True,True,False,""Flexi Fixed Deposit, Platinum Business Current Account""'}, suggest suitable banking lending products"
1010,"C5235631,M,513.57,2016-09-01 15:53:17,Retired,31,Male,Divorced,Medium,High School,""Conservator, furniture"",Own,4,0.1,332.0,Moderate,False,True,False,False,False,False,""Classic Debit Card, Credit Score Accelerator Program, Online Shopping Card""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C5235631,M,513.57,2016-09-01 15:53:17,Retired,31,Male,Divorced,Medium,High School,""Conservator, furniture"",Own,4,0.1,332.0,Moderate,False,True,False,False,False,False,""Classic Debit Card, Credit Score Accelerator Program, Online Shopping Card""'}, suggest suitable banking lending products"
1011,"C5236436,F,1043774.72,2016-08-30 12:34:57,Student,39,Male,Single,High,College,Data scientist,Own,1,0.24,471.0,Moderate,True,False,True,True,False,True,""Construction Loan, VA Home Loan""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C5236436,F,1043774.72,2016-08-30 12:34:57,Student,39,Male,Single,High,College,Data scientist,Own,1,0.24,471.0,Moderate,True,False,True,True,False,True,""Construction Loan, VA Home Loan""'}, suggest suitable banking lending products"
1012,"C5241930,M,1696.54,2016-09-12 08:05:59,Student,30,Male,Divorced,Medium,University,Museum education officer,Own,3,0.35,536.0,Moderate,True,False,False,True,True,False,""Medical Loan, Vehicle Loan, Startup Angel Investment Gateway""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C5241930,M,1696.54,2016-09-12 08:05:59,Student,30,Male,Divorced,Medium,University,Museum education officer,Own,3,0.35,536.0,Moderate,True,False,False,True,True,False,""Medical Loan, Vehicle Loan, Startup Angel Investment Gateway""'}, suggest suitable banking lending products"
1013,"C5310654,M,29.65,2016-09-15 21:23:18,Self-Employed,65,Male,Divorced,Low,College,Systems developer,Own,0,0.48,323.0,Moderate,False,False,True,False,False,False,Business Elite Card","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C5310654,M,29.65,2016-09-15 21:23:18,Self-Employed,65,Male,Divorced,Low,College,Systems developer,Own,0,0.48,323.0,Moderate,False,False,True,False,False,False,Business Elite Card'}, suggest suitable banking lending products"
1014,"C5310721,M,17499.87,2016-08-26 20:37:29,Young Professional,43,Male,Married,Low,High School,Art therapist,Own,1,0.4,483.0,Moderate,False,True,True,False,True,False,""Startup Angel Investment Gateway, Platinum Business Current Account, Fixed-Rate Mortgage, Vehicle Loan, Travel Debit Card""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C5310721,M,17499.87,2016-08-26 20:37:29,Young Professional,43,Male,Married,Low,High School,Art therapist,Own,1,0.4,483.0,Moderate,False,True,True,False,True,False,""Startup Angel Investment Gateway, Platinum Business Current Account, Fixed-Rate Mortgage, Vehicle Loan, Travel Debit Card""'}, suggest suitable banking lending products"
1015,"C5311643,M,36148.88,2016-09-01 18:31:00,Self-Employed,65,Male,Single,Low,University,""Lecturer, further education"",Rent,1,0.49,548.0,Moderate,True,True,True,False,False,False,""Secure Wealth Bond Series, Gold Debit Card, Platinum Debit Card, Platinum Rewards Credit Card""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C5311643,M,36148.88,2016-09-01 18:31:00,Self-Employed,65,Male,Single,Low,University,""Lecturer, further education"",Rent,1,0.49,548.0,Moderate,True,True,True,False,False,False,""Secure Wealth Bond Series, Gold Debit Card, Platinum Debit Card, Platinum Rewards Credit Card""'}, suggest suitable banking lending products"
1016,"C5312490,M,21425.27,2016-08-31 09:38:59,Student,21,Female,Married,Medium,High School,Retail merchandiser,Own,3,0.47,714.0,Good,True,False,True,False,True,True,""Online Shopping Card, Home Equity Line of Credit (HELOC), Jumbo Home Loan, Infinity Savings Plus Account, Dynamic Equity-Linked Savings Plan""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C5312490,M,21425.27,2016-08-31 09:38:59,Student,21,Female,Married,Medium,High School,Retail merchandiser,Own,3,0.47,714.0,Good,True,False,True,False,True,True,""Online Shopping Card, Home Equity Line of Credit (HELOC), Jumbo Home Loan, Infinity Savings Plus Account, Dynamic Equity-Linked Savings Plan""'}, suggest suitable banking lending products"
1017,"C5314866,F,70053.46,2016-10-21 15:26:43,Student,35,Female,Widowed,Low,College,Farm manager,Own,1,0.23,610.0,Moderate,False,False,True,True,True,False,Legal Trust & Will Planning Suite","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C5314866,F,70053.46,2016-10-21 15:26:43,Student,35,Female,Widowed,Low,College,Farm manager,Own,1,0.23,610.0,Moderate,False,False,True,True,True,False,Legal Trust & Will Planning Suite'}, suggest suitable banking lending products"
1018,"C5315563,M,1374.02,2016-09-06 19:16:45,Student,33,Male,Single,High,University,""Engineer, building services"",Own,3,0.17,594.0,Good,False,False,False,False,True,True,""Education Loan, Infinity Savings Plus Account, Silver Travel Card""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C5315563,M,1374.02,2016-09-06 19:16:45,Student,33,Male,Single,High,University,""Engineer, building services"",Own,3,0.17,594.0,Good,False,False,False,False,True,True,""Education Loan, Infinity Savings Plus Account, Silver Travel Card""'}, suggest suitable banking lending products"
